"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1251224.78,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1205064.58,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1155625.64,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1146306.67,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1127792.57,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1120660.81,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1137868.95,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1102187.36,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1077604.05,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1043180.83,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1040191.83,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1054869.07,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1033037.86,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1029390.01,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1010291.14,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,984986.97,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,991897.36,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,964865.06,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,964974.32,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,898336.01,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,932379.13,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,907502.16,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,913347.73,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,933505.37,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,893394.42,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,896657.87,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,898559.81,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,881582.78,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,846171.19,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,794633.67,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,730922.69,,
"DEU","Germany","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,760358.01,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,96.311,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,92.36,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,91.615,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,90.135,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,89.565,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,90.94,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,88.089,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,86.124,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,83.373,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,83.134,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,84.307,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,82.562,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,82.271,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,80.744,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,78.722,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,79.274,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,77.114,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,77.122,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,71.797,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,74.517,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,72.529,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,72.996,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,74.607,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,71.402,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,71.662,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,71.814,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,70.458,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,67.627,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,63.508,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,58.417,,
"DEU","Germany","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,60.769,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1990","1990","KG_HAB","Kilograms per capita","3","Thousands",,,15.752,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1991","1991","KG_HAB","Kilograms per capita","3","Thousands",,,15.061,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1992","1992","KG_HAB","Kilograms per capita","3","Thousands",,,14.333,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1993","1993","KG_HAB","Kilograms per capita","3","Thousands",,,14.125,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1994","1994","KG_HAB","Kilograms per capita","3","Thousands",,,13.848,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1995","1995","KG_HAB","Kilograms per capita","3","Thousands",,,13.72,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1996","1996","KG_HAB","Kilograms per capita","3","Thousands",,,13.891,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1997","1997","KG_HAB","Kilograms per capita","3","Thousands",,,13.436,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1998","1998","KG_HAB","Kilograms per capita","3","Thousands",,,13.134,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","1999","1999","KG_HAB","Kilograms per capita","3","Thousands",,,12.706,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2000","2000","KG_HAB","Kilograms per capita","3","Thousands",,,12.653,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2001","2001","KG_HAB","Kilograms per capita","3","Thousands",,,12.81,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2002","2002","KG_HAB","Kilograms per capita","3","Thousands",,,12.523,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2003","2003","KG_HAB","Kilograms per capita","3","Thousands",,,12.472,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2004","2004","KG_HAB","Kilograms per capita","3","Thousands",,,12.244,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2005","2005","KG_HAB","Kilograms per capita","3","Thousands",,,11.944,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2006","2006","KG_HAB","Kilograms per capita","3","Thousands",,,12.041,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2007","2007","KG_HAB","Kilograms per capita","3","Thousands",,,11.729,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2008","2008","KG_HAB","Kilograms per capita","3","Thousands",,,11.752,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2009","2009","KG_HAB","Kilograms per capita","3","Thousands",,,10.968,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2010","2010","KG_HAB","Kilograms per capita","3","Thousands",,,11.401,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2011","2011","KG_HAB","Kilograms per capita","3","Thousands",,,11.305,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2012","2012","KG_HAB","Kilograms per capita","3","Thousands",,,11.356,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2013","2013","KG_HAB","Kilograms per capita","3","Thousands",,,11.575,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2014","2014","KG_HAB","Kilograms per capita","3","Thousands",,,11.032,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2015","2015","KG_HAB","Kilograms per capita","3","Thousands",,,10.977,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2016","2016","KG_HAB","Kilograms per capita","3","Thousands",,,10.912,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2017","2017","KG_HAB","Kilograms per capita","3","Thousands",,,10.666,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2018","2018","KG_HAB","Kilograms per capita","3","Thousands",,,10.206,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2019","2019","KG_HAB","Kilograms per capita","3","Thousands",,,9.563,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2020","2020","KG_HAB","Kilograms per capita","3","Thousands",,,8.789,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2021","2021","KG_HAB","Kilograms per capita","3","Thousands",,,9.147,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1054740.64,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1016870.29,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,969474.18,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,959367.2,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,943184.84,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,939897.15,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,959653.35,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,931486.95,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,923466.99,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,895402.13,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,898938.04,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,915242.15,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,898834.51,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,899858.38,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,885632.53,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,865470.71,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,877497.66,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,850229.8,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,852857.86,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,788285.82,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,831129.58,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,807613.93,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,812815.53,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,833804.37,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,794738.55,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,798084.7,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,801744.55,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,785985.85,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,754811.14,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,707491.36,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,647252.33,,
"DEU","Germany","CO2","Carbon dioxide","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,678798.87,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,132605.6,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126230.5,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,122193.13,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,122908.96,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,118428.75,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,115631.71,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,112543.94,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,107421.92,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,101789.29,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,100615.6,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,96046.39,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,91917.76,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,87213.26,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,83233.98,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,76468.88,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,72573.59,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,68158.91,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,65669.94,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,64295.76,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,61476.93,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60100.11,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58550.68,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58892.57,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57898.51,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56368.1,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,55895.28,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54177.96,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53339.01,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51097.53,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48261.43,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47051.41,,
"DEU","Germany","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45687.75,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51554.35,,
"DEU","Germany","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50073.98,,
